KEPLER_ID,DR16_TEFF_COR,DR16_TEFF_COR_ERR,DR17_TEFF_COR,DR17_TEFF_COR_ERR,APOKASC3_EVSTATE,APOKASC3_SEIS_SOURCE,APOKASC3_SPEC_SOURCE,APOKASC3_MASS,APOKASC3_MASS_ERR,APOKASC3_RADIUS,APOKASC3_RADIUS_ERR,APOKASC3_LOGG,APOKASC3_LOGG_ERR,APOKASC3_TEFF,APOKASC3_TEFF_ERR,APOKASC3_LOGG_SPEC,APOKASC3_LOGG_SPEC_ERR,APOKASC3_M_H,APOKASC3_M_H_ERR,APOKASC3_ALPHA_M,APOKASC3_ALPHA_M_ERR,APOKASC3_CAT_AGE,APOKASC3_AGE_RGB,APOKASC3_AGE_RGB_PERR,APOKASC3_AGE_RGB_MERR,GAIA_TEFF,GAIA_RADIUS,GAIA_LUMINOSITY
8430105,4972.238,93.39863,4993.4414,10.500118,RGB,WAvg,DR17,1.4566,0.3296,8.0953,0.8429,2.7867,0.017,4993.4414,49.5013,3.0036,0.058,-0.4205,0.058,0.0768,0.022,RGB,2.4901,1.7651,-0.9052,4932.9575,7.4892864,29.922998
8430504,4605.424,84.94125,4580.616,8.067633,RGB,WAvg,DR17,1.2638,0.0488,8.7469,0.1518,2.6578,0.004,4580.616,45.0189,2.6451,0.058,0.1911,0.058,0.0378,0.022,RGB,5.8409,0.5911,-0.515,4602.3,7.4507604,22.438587
8431063,4753.561,94.54501,4740.0044,10.479441,RGB,WAvg,DR17,1.711,0.0658,10.3106,0.1785,2.6465,0.0042,4740.0044,50.1089,2.6551,0.058,-0.0927,0.058,0.0981,0.022,RGB,1.8802,0.1637,-0.1363,4934.5,9.070447,43.946545
8431479,4771.539,95.70369,4747.622,13.526845,RGB,WAvg,DR17,1.5831,0.0609,9.2412,0.16,2.7078,0.0042,4747.622,50.723,2.7124,0.058,0.0551,0.058,0.0374,0.022,RGB,2.5774,0.2677,-0.2126,4898.75,8.679214,39.08378
8431695,4823.684,88.17108,4830.7427,9.107275,RGB,WAvg,DR17,1.2067,0.0457,8.2121,0.1404,2.6925,0.0039,4830.7427,46.7307,2.7014,0.058,-0.3466,0.058,0.1027,0.022,RGB,4.7849,0.5309,-0.4664,4785.8403,7.3253036,25.361723
8431946,4656.6836,83.53365,4664.3965,8.0692005,RGB,WAvg,DR17,1.3095,0.0548,12.4771,0.2332,2.3611,0.0042,4664.3965,44.2728,2.2725,0.058,-0.3717,0.058,0.09,0.022,RGB,3.6229,0.4022,-0.3436,4774.11,10.500516,51.604263
8432239,4706.925,80.36134,4691.29,7.247641,RGB,WAvg,DR17,1.6886,0.065,10.6381,0.1843,2.6136,0.0038,4691.29,42.5915,2.5601,0.058,0.1547,0.058,0.0021,0.022,RGB,2.2278,0.179,-0.1399,4677.81,6.3345485,17.309973
8432800,4793.3174,109.181564,4795.798,14.115036,RGB,WAvg,DR17,1.1064,0.0425,5.268,0.0911,3.0404,0.0045,4795.798,57.8662,3.07,0.058,-0.0497,0.058,0.0685,0.022,RGB,7.905,1.0825,-0.9479,4928.83,4.5776515,11.141805
8440248,4890.9775,96.19351,4851.5376,13.438796,RGB,WAvg,DR17,1.2349,0.0474,5.2097,0.0901,3.0978,0.0041,4851.5376,50.9826,3.122,0.058,0.0386,0.058,0.0075,0.022,RGB,5.5509,0.6526,-0.5382,4861.654,4.770294,11.45305
8441160,4109.6396,68.82883,4107.9927,5.183643,RGB,WAvg,DR17,1.6291,0.0672,28.951,0.54,1.7044,0.0038,4107.9927,36.4793,1.5863,0.058,-0.1017,0.058,0.1383,0.022,RGB,2.2413,0.2095,-0.1783,4107.9136,22.017809,124.373566
8441683,4582.6284,84.71453,4580.4185,11.16143,RGB,WAvg,DR17,1.1675,0.0451,9.4915,0.1647,2.5521,0.004,4580.4185,44.8987,2.5988,0.058,0.0087,0.058,0.0335,0.022,RGB,6.7645,0.822,-0.7376,4420.81,9.06024,28.247595
8445814,4603.551,81.229836,4610.466,7.589376,RGB,WAvg,DR17,1.1706,0.0452,12.843,0.2228,2.2854,0.0039,4610.466,43.0518,2.2933,0.058,-0.2883,0.058,0.0769,0.022,RGB,5.4686,0.6748,-0.5521,4589.86,11.670852,54.462494
8447092,4867.3696,94.45007,4852.538,10.375787,RGB,WAvg,DR17,1.1386,0.0474,5.3066,0.099,3.0465,0.0044,4852.538,50.0585,3.0288,0.058,-0.0428,0.058,0.0508,0.022,RGB,7.0624,1.019,-0.8654,4816.1377,4.911622,11.693383
8450399,4760.004,103.909004,4707.537,14.749748,RGB,WAvg,DR17,1.2487,0.0522,6.6419,0.1241,2.8917,0.0047,4707.537,55.0718,2.8423,0.058,0.1131,0.058,0.013,0.022,RGB,5.7148,0.7136,-0.586,4360.0,7.214871,16.947195
8451486,4750.295,106.5624,4758.75,13.549956,RGB,WAvg,DR17,1.0205,0.0421,5.1592,0.0948,3.0235,0.0047,4758.75,56.4781,2.9444,0.058,-0.2292,0.058,0.1532,0.022,RGB,9.6092,1.5508,-1.3256,4716.0,4.766249,10.123796
8452238,4568.351,76.03131,4543.506,6.5967417,RGB,WAvg,DR17,1.2228,0.0513,8.2369,0.1542,2.6956,0.0041,4543.506,40.2966,2.6766,0.058,0.2359,0.058,0.0329,0.022,RGB,6.6926,0.8507,-0.675,4288.525,8.439375,21.70436
8453324,4941.223,87.52436,4896.3105,8.673831,RGB,WAvg,DR17,1.2365,0.4449,7.808,1.3208,2.7469,0.0233,4896.3105,46.3879,2.7347,0.058,0.1015,0.058,-0.0412,0.022,RGB,5.7249,14.2353,-3.2848,4916.75,8.6091795,39.023907
8453896,4730.1816,106.49794,4736.3716,13.566659,RGB,WAvg,DR17,1.0228,0.0393,5.6648,0.0981,2.9432,0.0045,4736.3716,56.4439,2.8214,0.058,-0.3296,0.058,0.2174,0.022,RGB,9.1239,1.33,-1.1948,4777.645,4.4728465,9.391138
8456004,4557.0684,96.56287,4565.042,10.985889,RGB,WAvg,DR17,1.5827,0.4436,16.3972,2.135,2.2017,0.0199,4565.042,51.1783,2.2755,0.058,-0.1952,0.058,0.048,0.022,RGB,2.1794,1.9617,-0.8543,4010.4,13.519319,42.594646
8457086,4634.198,77.88168,4602.926,6.700944,RGB,WAvg,DR17,1.4461,0.3851,10.6725,1.3167,2.5431,0.0191,4602.926,41.2773,2.5332,0.058,0.1995,0.058,-0.01,0.022,RGB,3.7305,3.6782,-1.5994,4413.86,10.517338,37.825138
8458124,4767.675,81.36338,4743.4775,7.382732,RGB,WAvg,DR17,1.2946,0.0498,5.3539,0.0927,3.0946,0.0038,4743.4775,43.1226,2.9965,0.058,0.2428,0.058,0.0077,0.022,RGB,5.4446,0.5672,-0.4651,4779.7,4.868578,11.145554
8458459,4842.5103,95.82858,4820.8867,10.588729,RGB,WAvg,DR17,1.1597,0.0445,4.3054,0.0745,3.2361,0.0041,4820.8867,50.7891,3.2398,0.058,-0.034,0.058,0.0717,0.022,RGB,6.6818,0.8941,-0.7447,4835.32,3.725239,6.8344536
8458954,4705.956,79.786095,4676.455,7.107122,RGB,WAvg,DR17,1.1725,0.0452,5.4819,0.095,3.031,0.0038,4676.455,42.2866,2.9979,0.058,0.2997,0.058,0.0336,0.022,RGB,7.9131,0.9324,-0.7636,4764.1133,4.738899,10.4226465
8459085,4968.9165,114.126076,4932.444,15.3564625,RGB,WAvg,DR17,1.2539,0.048,4.6429,0.0802,3.2045,0.0046,4932.444,60.4868,3.1849,0.058,-0.0851,0.058,0.0313,0.022,RGB,4.8342,0.5534,-0.4615,5015.0825,4.085166,9.511005
8461591,4590.681,85.73004,4563.4707,7.983863,RGB,WAvg,DR17,1.8852,0.079,17.2074,0.3221,2.2369,0.0043,4563.4707,45.4369,2.3638,0.058,0.2059,0.058,-0.0189,0.022,RGB,1.615,0.1347,-0.1085,4265.66,8.196734,20.041096
8474990,4789.084,85.64473,4786.3735,8.491234,RGB,WAvg,DR17,1.5255,0.0636,14.7978,0.2762,2.2768,0.0042,4786.3735,45.3917,2.3087,0.058,-0.1979,0.058,0.1875,0.022,RGB,2.634,0.2904,-0.2722,4798.0664,14.483094,100.157265
8475025,4864.922,89.071,4848.6743,9.358736,RGB,WAvg,DR17,1.348,0.0511,6.3556,0.1086,2.9632,0.0039,4848.6743,47.2076,2.9509,0.058,-0.0942,0.058,0.0328,0.022,RGB,3.8615,0.3796,-0.3568,4876.17,6.331561,20.418865
8476554,4532.0234,75.910866,4522.5503,6.4310436,RGB,WAvg,DR17,1.1162,0.0432,8.1256,0.1411,2.6678,0.0038,4522.5503,40.2328,2.5986,0.058,0.1398,0.058,0.0858,0.022,RGB,8.7078,1.1268,-0.9019,4554.7676,7.7821183,23.48309
8479301,4873.523,103.70972,4878.7236,13.026319,RGB,WAvg,DR17,1.2377,0.0515,5.7119,0.1065,3.0189,0.0046,4878.7236,54.9662,3.0364,0.058,-0.3993,0.058,0.2293,0.0268,RGB,4.4236,0.5447,-0.4393,4981.84,5.7116156,18.10388
8480097,4795.793,85.27996,4761.1445,7.7417593,RGB,WAvg,DR17,1.1228,0.0432,4.3673,0.0756,3.2097,0.0039,4761.1445,45.1984,3.1675,0.058,0.1526,0.058,0.0219,0.022,RGB,8.3887,1.1578,-0.8697,4844.78,4.2922597,9.144561
8480205,4568.618,77.94339,4561.258,6.886934,RGB,WAvg,DR17,1.0704,0.0414,8.7364,0.1517,2.5866,0.0038,4561.258,41.31,2.5823,0.058,0.0206,0.058,0.0544,0.022,RGB,9.3743,1.3499,-1.1261,4638.2725,8.702955,31.58299
8481174,4611.1187,81.55064,4620.248,7.666144,RGB,WAvg,DR17,1.1731,0.0453,11.928,0.2069,2.3522,0.0039,4620.248,43.2218,2.2781,0.058,-0.2997,0.058,0.0921,0.022,RGB,5.4216,0.675,-0.5409,4726.0464,10.611031,50.605972
8488718,4923.7383,94.063545,4962.4717,10.792999,RGB,WAvg,DR17,0.8807,0.1791,5.5556,0.5234,2.8951,0.0148,4962.4717,49.8537,2.8715,0.058,-0.6311,0.058,0.2062,0.022,RGB,12.556,19.2162,-6.7151,5006.3896,5.37872,16.373863
8489118,4708.023,92.9937,4708.15,10.049592,RGB,WAvg,DR17,1.2401,0.0518,10.1546,0.1897,2.5192,0.0044,4708.15,49.2867,2.4765,0.058,-0.1415,0.058,0.0293,0.022,RGB,4.8313,0.6005,-0.5405,4974.0,10.295375,58.452377
8493969,4745.9917,85.07035,4752.279,8.396719,RGB,WAvg,DR17,1.0419,0.0401,5.6986,0.0987,2.9461,0.0039,4752.279,45.0873,2.9464,0.058,-0.2591,0.058,0.2056,0.022,RGB,8.9772,1.2868,-1.1501,4859.1797,5.3180985,14.205591
8494160,4765.6274,82.18781,4746.4697,7.627259,RGB,WAvg,DR17,1.069,0.0411,4.2237,0.0731,3.2174,0.0038,4746.4697,43.5595,3.1218,0.058,0.1181,0.058,0.0605,0.022,RGB,10.036,1.3929,-1.2147,4825.0947,4.035117,7.951158
8495626,4693.1426,81.18666,4681.022,7.4619403,RGB,WAvg,DR17,1.4046,0.0541,9.7702,0.1693,2.6075,0.0038,4681.022,43.0289,2.5609,0.058,0.0025,0.058,0.0198,0.022,RGB,3.6611,0.4086,-0.3135,4805.96,8.662847,36.069206
8505072,4737.1953,84.684685,4735.499,8.520271,RGB,WAvg,DR17,1.0459,0.2118,5.8396,0.5555,2.9265,0.0134,4735.499,44.8829,2.9568,0.058,-0.2149,0.058,0.1927,0.022,RGB,9.1201,10.846,-4.3645,4741.94,5.6765046,14.678473
8505515,4766.58,86.38736,4773.814,8.74162,RGB,WAvg,DR17,1.2466,0.052,10.1621,0.1897,2.5208,0.0042,4773.814,45.7853,2.6084,0.058,-0.357,0.058,0.105,0.022,RGB,4.3108,0.5003,-0.3901,4815.52,8.509289,35.07955
8505576,4785.6,93.691826,4765.5996,13.03108,RGB,WAvg,DR17,1.0674,0.0446,4.5305,0.0846,3.1558,0.0044,4765.5996,49.6567,3.0883,0.058,-0.0032,0.058,0.113,0.022,RGB,9.4892,1.4674,-1.2195,4890.195,4.0461936,8.435147
8506816,4994.2065,100.89145,4979.3647,16.947556,RGB,WAvg,DR17,1.1178,0.0428,5.1581,0.089,3.0632,0.0042,4979.3647,53.4725,3.1113,0.058,-0.4138,0.058,0.1215,0.022,RGB,5.9068,0.8164,-0.6378,5054.0,2.2901266,3.0828662
8506868,4525.584,93.243286,4520.4253,9.999617,RGB,WAvg,DR17,1.1244,0.0472,11.239,0.2105,2.3864,0.0045,4520.4253,49.4189,2.4017,0.058,-0.0177,0.058,0.0549,0.022,RGB,7.6615,1.1456,-0.9275,4392.3574,12.138287,49.408333
8507295,4797.084,88.76932,4816.4863,10.502096,RGB,WAvg,DR17,1.1027,0.0418,8.7017,0.1488,2.603,0.0039,4816.4863,47.0477,2.6412,0.058,-0.5075,0.058,0.1066,0.022,RGB,5.8774,0.7716,-0.6613,4737.74,8.399001,32.021004
8507484,4920.7646,103.3836,4884.8833,12.452131,RGB,WAvg,DR17,1.5398,0.059,7.3735,0.1274,2.8919,0.0043,4884.8833,54.7933,2.8874,0.058,-0.1142,0.058,0.0342,0.022,RGB,2.5012,0.242,-0.1913,4826.9165,6.8921404,23.231758
8509318,4548.4326,77.49992,4532.778,6.7014976,RGB,WAvg,DR17,1.6877,0.0708,16.047,0.3005,2.2499,0.0041,4532.778,41.075,2.2142,0.058,0.0023,0.058,-0.0049,0.022,RGB,2.0185,0.1797,-0.1573,4362.51,15.926245,82.76889
8509527,4517.6914,77.14501,4511.308,6.678388,RGB,WAvg,DR17,1.0553,0.0443,12.2436,0.2293,2.2819,0.0041,4511.308,40.8869,2.3062,0.058,-0.041,0.058,0.012,0.022,RGB,9.2244,1.4559,-1.2204,4581.3,11.984372,57.00069
8510483,4481.16,73.91216,4446.2217,5.9550476,RGB,WAvg,DR17,1.0502,0.0442,10.0882,0.1891,2.452,0.0041,4446.2217,39.1734,2.3924,0.058,0.244,0.058,0.0233,0.022,RGB,11.5175,1.6892,-1.4747,4309.6665,10.374833,33.452732
8510560,4937.1714,89.50096,4906.7695,9.173546,RGB,WAvg,DR17,1.5175,0.0581,7.1452,0.1234,2.9129,0.0039,4906.7695,47.4355,2.9535,0.058,-0.1374,0.058,0.0467,0.022,RGB,2.593,0.2467,-0.2032,4827.985,6.703814,21.998962
8518198,4817.343,85.36333,4810.3125,9.0015135,RGB,WAvg,DR17,1.1809,0.0453,5.397,0.0934,3.0477,0.0039,4810.3125,45.2426,3.0099,0.058,-0.0529,0.058,0.0422,0.022,RGB,6.1226,0.7957,-0.6365,4787.6274,4.5159326,9.653193
8518881,4746.4497,91.46117,4699.5327,9.269235,RGB,WAvg,DR17,1.2514,0.0482,5.1998,0.0901,3.1052,0.0041,4699.5327,48.4744,2.9828,0.058,0.4278,0.058,-0.0223,0.022,RGB,6.5452,0.6245,-0.5739,4337.0,5.451502,9.4729395
8524315,4729.0737,95.32762,4713.2764,9.701888,RGB,WAvg,DR17,1.1497,0.0443,6.8278,0.1183,2.8318,0.0042,4713.2764,50.5236,2.8098,0.058,0.0095,0.058,0.0488,0.022,RGB,7.1526,0.9063,-0.8013,4657.61,6.3766117,17.239595
8524633,4655.5,83.81658,4680.775,8.2333145,RGB,WAvg,DR17,1.0044,0.0382,8.2006,0.1405,2.614,0.0039,4680.775,44.4228,2.5402,0.058,-0.403,0.058,0.248,0.022,RGB,9.581,1.3271,-1.1625,4635.69,7.596963,24.012217
8525359,4603.9595,77.618195,4584.6206,6.677797,RGB,WAvg,DR17,1.2422,0.048,8.7732,0.1522,2.6477,0.0038,4584.6206,41.1376,2.5679,0.058,0.1562,0.058,0.0282,0.022,RGB,5.996,0.6445,-0.5267,4505.21,8.160249,24.715061
8526197,4546.833,75.71013,4525.091,6.336623,RGB,WAvg,DR17,1.2037,0.0505,9.3295,0.1747,2.5805,0.0041,4525.091,40.1264,2.55,0.058,0.2056,0.058,0.0339,0.022,RGB,6.9766,0.9096,-0.7507,4222.5,8.822957,22.2947
8526677,4812.1997,104.45262,4781.784,11.930573,RGB,WAvg,DR17,1.4896,0.0622,7.2632,0.1356,2.8906,0.0047,4781.784,55.3599,2.8927,0.058,0.1382,0.058,0.0164,0.022,RGB,3.2857,0.3409,-0.2931,3731.5,8.177416,11.680478
8527188,4514.1484,77.11228,4506.456,6.6464305,RGB,WAvg,DR17,1.3121,0.0531,14.2776,0.2622,2.2418,0.0038,4506.456,40.8695,2.2697,0.058,-0.0348,0.058,0.0395,0.022,RGB,4.4954,0.4925,-0.4284,4482.305,12.241323,54.49506
8538793,4732.7563,102.6668,4714.923,11.9566,RGB,WAvg,DR17,1.0753,0.0414,5.3513,0.0927,3.0144,0.0044,4714.923,54.4134,3.009,0.058,-0.0386,0.058,0.0993,0.022,RGB,8.9527,1.2714,-1.0518,4819.9233,5.210938,13.203439
8540034,4926.9717,89.07444,4914.8203,9.16651,RGB,WAvg,DR17,1.2008,0.046,4.5493,0.0786,3.2034,0.0039,4914.8203,47.2095,3.2166,0.058,-0.1089,0.058,0.0547,0.022,RGB,5.5626,0.6967,-0.5679,4933.52,4.6066008,11.3261795
8542964,4575.6064,106.51155,4586.2456,13.533872,RGB,WAvg,DR17,1.03,0.0398,8.3308,0.1446,2.6113,0.0046,4586.2456,56.4511,2.6204,0.058,-0.2506,0.058,0.1733,0.022,RGB,9.2972,1.3138,-1.1158,5051.0,7.303364,31.2788
8543569,4734.339,95.225174,4716.7095,10.441883,RGB,WAvg,DR17,1.1125,0.0428,6.2341,0.108,2.8966,0.0042,4716.7095,50.4693,2.8955,0.058,0.0054,0.058,0.0155,0.022,RGB,7.8751,1.0757,-0.869,4755.0,6.4458556,19.1363
8544483,4680.125,87.13833,4680.118,8.780323,RGB,WAvg,DR17,1.0669,0.0411,8.1905,0.1419,2.6413,0.004,4680.118,46.1833,2.6712,0.058,-0.143,0.058,0.0561,0.022,RGB,8.4751,1.1298,-0.9776,4895.16,7.7599854,31.15187
8544630,4803.0024,107.93359,4847.5835,15.711192,RGB,WAvg,DR17,0.9881,0.0412,6.6966,0.1249,2.7829,0.0047,4847.5835,57.2048,2.7277,0.058,-0.5894,0.058,0.2667,0.022,RGB,8.7546,1.4433,-1.1356,4915.575,6.528304,22.417791
8545067,4768.642,107.22676,4753.9595,13.687333,RGB,WAvg,DR17,1.3553,0.0521,10.0663,0.1743,2.5659,0.0045,4753.9595,56.8302,2.4986,0.058,-0.3125,0.058,0.0846,0.022,RGB,3.4022,0.3524,-0.2913,4820.9897,9.982457,48.496952
8545291,4672.646,82.41076,4682.4854,7.8331923,RGB,WAvg,DR17,1.0385,0.04,8.0644,0.1397,2.643,0.0039,4682.4854,43.6777,2.5606,0.058,-0.1927,0.058,0.0858,0.022,RGB,9.1455,1.3035,-1.0725,4730.7397,7.8892198,28.085299
8545504,4929.663,89.031296,4899.4834,9.070277,RGB,WAvg,DR17,1.5208,0.0583,6.8049,0.1176,2.9562,0.0039,4899.4834,47.1866,2.8723,0.058,-0.1137,0.058,0.0386,0.022,RGB,2.6041,0.2434,-0.2016,4911.0376,6.522047,22.292336
8547085,4523.0073,92.7156,4518.284,9.869444,RGB,WAvg,DR17,1.1522,0.0446,11.0377,0.1917,2.4133,0.0042,4518.284,49.1393,2.4276,0.058,0.023,0.058,0.0572,0.022,RGB,7.2368,0.9228,-0.747,4697.2754,10.689732,50.120155
8547560,4897.3594,110.867455,4880.4785,14.659294,RGB,WAvg,DR17,1.1799,0.0491,6.057,0.1129,2.9471,0.0048,4880.4785,58.7598,2.9505,0.058,-0.1377,0.058,0.0596,0.022,RGB,5.8519,0.7941,-0.6867,4892.52,6.607686,22.538445
8547564,4769.1763,103.327415,4773.83,15.530247,RGB,WAvg,DR17,0.9984,0.0417,5.0313,0.0939,3.0357,0.0047,4773.83,54.7635,3.0525,0.058,-0.2402,0.058,0.1446,0.022,RGB,10.2656,1.6877,-1.4398,4890.73,4.9296327,12.526176
8547669,4474.292,75.82552,4471.464,6.4264107,RGB,WAvg,DR17,1.3015,0.0498,12.7424,0.2191,2.3399,0.0037,4471.464,40.1875,2.3334,0.058,0.0067,0.058,0.1277,0.022,RGB,4.926,0.5183,-0.4551,4724.433,10.642372,50.83589
8552581,4637.7026,82.20318,4625.7935,7.6877327,RGB,WAvg,DR17,1.1507,0.0444,8.6321,0.1497,2.6285,0.0039,4625.7935,43.5677,2.6496,0.058,-0.0327,0.058,0.0416,0.022,RGB,6.8965,0.8482,-0.7111,4659.4023,9.057106,34.83329
8555265,4711.855,84.92084,4688.883,8.175849,RGB,WAvg,DR17,1.1962,0.0461,9.1835,0.1591,2.5915,0.0039,4688.883,45.008,2.5887,0.058,-0.0907,0.058,0.0215,0.022,RGB,5.7077,0.6897,-0.5244,4721.048,9.920603,44.04782
8555599,4568.3066,77.53655,4552.888,6.7102475,RGB,WAvg,DR17,1.0643,0.0411,7.6775,0.1333,2.6964,0.0038,4552.888,41.0944,2.612,0.058,0.0506,0.058,0.1147,0.022,RGB,10.0644,1.3987,-1.207,4754.08,6.935156,22.134674
8556078,4812.744,95.47073,4821.262,10.845786,RGB,WAvg,DR17,1.46,0.056,10.2808,0.1778,2.5799,0.0041,4821.262,50.5995,2.6383,0.058,-0.3601,0.058,0.0839,0.022,RGB,2.6401,0.2822,-0.2256,4935.3833,10.359082,57.361538
8557457,4742.8115,97.57709,4783.2676,11.705541,RGB,WAvg,DR17,0.9981,0.0384,9.9479,0.1721,2.4415,0.0042,4783.2676,51.7159,2.4024,0.058,-0.7545,0.058,0.2665,0.022,RGB,7.6729,1.0757,-0.8864,4915.9053,8.13491,34.818836
8558329,4605.711,77.529274,4582.3965,6.64591,RGB,WAvg,DR17,1.5924,0.0615,10.6029,0.184,2.591,0.0038,4582.3965,41.0905,2.5501,0.058,0.1689,0.058,0.0201,0.022,RGB,2.7207,0.2422,-0.2095,4634.1304,10.346793,44.481483
8558530,3964.9988,66.626625,3984.2212,4.886116,RGB,WAvg,DR17,1.718,0.3228,44.1251,3.8972,1.3558,0.0123,3984.2212,35.3121,1.3495,0.058,-0.1949,0.058,0.2556,0.022,RGB,1.8732,0.8276,-0.4914,4125.53,35.379944,326.68402
8558846,4550.0864,89.86158,4566.6836,9.407402,RGB,WAvg,DR17,1.129,0.0473,10.9555,0.205,2.4109,0.0044,4566.6836,47.6266,2.3245,0.058,-0.1944,0.058,0.0724,0.022,RGB,6.6407,0.9499,-0.7746,4719.0,10.0446415,45.07788
8559576,4198.795,71.25255,4215.9673,5.662933,RGB,WAvg,DR17,1.922,0.6302,27.9163,4.3419,1.811,0.0198,4215.9673,37.7639,1.695,0.058,-0.1678,0.058,0.105,0.022,RGB,1.2707,1.02,-0.4638,4206.86,19.445633,106.70163
8560056,4814.0757,91.39255,4819.465,9.8660345,RGB,WAvg,DR17,0.9726,0.0406,5.6531,0.1055,2.9232,0.0043,4819.465,48.4381,2.8471,0.058,-0.4848,0.058,0.2416,0.022,RGB,9.8149,1.6067,-1.4088,5038.75,4.804817,13.407249
8560280,4840.7173,93.519844,4830.046,10.261242,RGB,WAvg,DR17,1.1074,0.0425,4.7665,0.0824,3.1277,0.0041,4830.046,49.5655,3.1029,0.058,-0.1017,0.058,0.0907,0.022,RGB,7.6306,1.0164,-0.9092,4901.69,4.582991,10.92386
8561202,4971.53,104.022736,4938.105,12.800909,RGB,WAvg,DR17,1.7255,0.0661,9.6886,0.1673,2.7042,0.0043,4938.105,55.1321,2.6556,0.058,-0.418,0.058,0.0568,0.022,RGB,1.4907,0.1196,-0.094,4951.31,9.061401,44.459637
8561216,4518.123,88.96649,4511.5234,9.140054,RGB,WAvg,DR17,1.1209,0.0434,8.2123,0.1427,2.6604,0.0041,4511.5234,47.1522,2.5709,0.058,0.1332,0.058,0.0993,0.022,RGB,8.5647,1.1573,-0.8826,4467.5,7.843525,22.078802
8564157,5035.5386,110.27667,5005.767,14.327741,RGB,WAvg,DR17,1.2537,0.0521,4.9847,0.0928,3.1427,0.0047,5005.767,58.4466,3.1795,0.058,-0.1521,0.058,0.0792,0.022,RGB,4.7348,0.5804,-0.489,5079.5,4.537191,12.346751
8564966,4747.932,91.0441,4747.923,10.105497,RGB,WAvg,DR17,1.146,0.0441,6.9729,0.1207,2.8121,0.0041,4747.923,48.2534,2.9054,0.058,-0.1746,0.058,0.1336,0.022,RGB,6.5623,0.8027,-0.7257,4915.0,6.1459007,19.859114
8564976,4746.1304,84.868576,4742.8735,8.283122,RGB,WAvg,DR17,1.0042,0.0419,5.7612,0.1076,2.9206,0.0042,4742.8735,44.9803,2.8796,0.058,-0.2326,0.058,0.2252,0.022,RGB,10.5867,1.8057,-1.458,4992.0,5.1109667,14.615011
8565016,4596.651,77.48248,4584.0483,6.671812,RGB,WAvg,DR17,1.18,0.0456,8.1807,0.142,2.6861,0.0038,4584.0483,41.0657,2.6673,0.058,0.1581,0.058,0.0441,0.022,RGB,7.2512,0.8807,-0.7375,4571.93,7.9763923,25.044138
8573846,4842.4644,84.858665,4817.0425,8.142424,RGB,WAvg,DR17,1.772,0.068,7.9249,0.1371,2.8903,0.0039,4817.0425,44.9751,2.9237,0.058,0.0711,0.058,0.0041,0.022,RGB,1.8076,0.1452,-0.1198,4834.5,7.116893,24.927677
8574234,4768.894,96.23576,4757.9897,10.778572,RGB,WAvg,DR17,1.0427,0.0401,5.4676,0.0946,2.9824,0.0042,4757.9897,51.005,2.9867,0.058,-0.0872,0.058,0.0852,0.022,RGB,9.6081,1.4179,-1.2349,4863.3633,4.551511,10.441256
8579095,4768.6064,80.81402,4737.1494,7.264369,RGB,WAvg,DR17,1.3425,0.0516,5.4852,0.095,3.0893,0.0038,4737.1494,42.8314,3.0695,0.058,0.2894,0.058,0.0125,0.022,RGB,4.9754,0.5115,-0.4046,4649.14,5.3618298,12.100723
8583313,4775.57,86.33152,4783.843,8.650448,RGB,WAvg,DR17,1.0021,0.0385,4.7588,0.0823,3.0857,0.0039,4783.843,45.7557,3.0715,0.058,-0.2823,0.058,0.2178,0.022,RGB,10.1716,1.5305,-1.3436,4852.013,4.1512675,8.604865
8587329,4533.0825,75.26433,4519.864,6.2574167,RGB,WAvg,DR17,1.1314,0.0432,7.721,0.1326,2.7181,0.0037,4519.864,39.8901,2.6556,0.058,0.242,0.058,0.0592,0.022,RGB,8.8523,1.1346,-0.9179,4485.19,7.5017686,20.51849
8588417,4556.8994,78.92799,4554.3384,7.056537,RGB,WAvg,DR17,1.2306,0.2504,14.1467,1.3329,2.2213,0.0148,4554.3384,41.8318,2.2015,0.058,-0.1467,0.058,0.0427,0.022,RGB,5.0768,4.5104,-1.9786,4043.3333,15.595306,58.565342
8589626,4790.42,88.81907,4795.07,9.216929,RGB,WAvg,DR17,1.3433,0.056,11.683,0.218,2.4307,0.0043,4795.07,47.0741,2.442,0.058,-0.4016,0.058,0.086,0.022,RGB,3.2394,0.3229,-0.2705,3985.105,13.780815,43.152264
8590577,4762.615,87.80384,4730.8306,8.628361,RGB,WAvg,DR17,1.7861,0.0687,9.845,0.1705,2.7053,0.004,4730.8306,46.536,2.6931,0.058,0.1392,0.058,-0.0034,0.022,RGB,1.8307,0.1514,-0.1223,4386.03,9.920076,32.810364
8590920,4608.7954,76.110176,4605.9385,6.4059153,RGB,WAvg,DR17,1.322,0.0504,7.7164,0.1324,2.7862,0.0037,4605.9385,40.3384,2.7729,0.058,0.3942,0.058,0.0951,0.022,RGB,5.578,0.5285,-0.4283,4506.08,7.696753,22.00419
8590931,4893.6396,101.77525,4865.542,12.132309,RGB,WAvg,DR17,1.9035,0.073,10.0601,0.1739,2.7141,0.0043,4865.542,53.9409,2.6896,0.058,-0.2409,0.058,0.0568,0.022,RGB,1.2303,0.0899,-0.0666,4706.75,9.0404415,36.137535
